doc_id	place	date	doc_title	doc_type	doc_text
Sunnyvale_2020-07-28_City-Council_Agenda.txt	Sunnyvale	2020-07-28	City-Council	Agenda	['form', 'l.n.', 'sons', 'modification', 'additional', 'funding', 'award', 'bid', 'pw20', 'g&g', 'builders', 'preschool', 'outdoor', 'play', 'quality', 'categorical', 'exemption', 'determination', 'bidder', 'non', 'responsiveness', 'waiver', 'minor', 'bid', 'irregularity', 'following', 'actions', 'determination', 'bid', 'sae', 'consulting', 'engineers', 'non', 'responsive', 'bidder', 'sufficiently', 'documenting', 'demonstrating', 'bid', 'experience', 'categorical', 'exemption', 'quality', 'guidelines', 'determination', 'waive', 'minor', 'bid', 'irregularity', 'g&g', 'builders', 'award', 'substantially', 'form', 'g&g', 'builders', 'necessary', 'conditions', 'met', 'contingency', 'refer', 'beginning', 'limited', 'maximum', 'items', 'applicants', 'limited', 'maximum', 'opening', 'comments', 'closing', 'comments', 'funding', 'levels', 'applications', 'neighborhood', 'changes', 'events', 'neighborhood', 'alternative', 'funding', 'levels', 'applications', 'neighborhood', 'changes', 'including', 'changing', 'timeline', 'increasing', 'funding', 'neighborhood', 'grants', 'consideration', 'funding', 'cares', 'nonprofit', 'applications', 'alternative', 'ad', 'hoc', 'funding', 'levels', 'cares', 'nonprofit', 'related', 'applications', '0.82-acre', 'proposed', 'rezone', 'introduce', 'extend', 'pd', 'combining', 'boundary', 'columbia', 'demolition', 'existing', 'residential', 'structures', 'residential', 'subdivision', 'consisting', 'story', 'townhomes', 'associated', 'improvements', 'deviations', 'minimum', 'rear', 'setback', 'maximum', 'distance', 'main', 'buildings', 'maximum', 'distance', 'trash', 'enclosure', 'vesting', 'tentative', 'create', 'residential', 'lots', 'common', 'location', 'n.', 'fair', 'oaks', 'columbia', 'zoning', 'r-3', 'pd', 'r-3', 'applicant', 'adl', 'llc', 'applicant', 'henry', 'shepherd', 'intl', 'buddhist', 'class', 'categorical', 'exemption', 'infill', 'planner', 'chom@sunnyvale.ca.gov', 'alternative', 'required', 'findings', 'quality', 'determination', 'categorically', 'exempt', 'guidelines', 'noted', 'introduce', 'rezone', 'planned', 'combining', 'rezone', 'vesting', 'tentative', 'findings', 'recommended', 'conditions', 'modified', 'adoption', 'hud', 'consolidated', 'hud', 'alternative', 'hud', 'consolidated', 'shown', 'alternative', 'hud', 'shown', 'confirming', 'assessment']
San-Mateo-County_2020-04-07_Board-Of-Supervisors_Agenda.txt	San-Mateo-County	2020-04-07	Board-Of-Supervisors	Agenda	['medical', 'response', 'mutual', 'aid', 'mutual', 'region', 'ii', 'authorizing', 'acceptance', 'award', 'sexually', 'transmitted', 'disease', 'std', 'control', 'branch', 'std', 'control', 'prevention', 'activities', 'authorizing', 'chief', 'institute', 'aging', 'friendship', 'increasing', 'human', 'resources', 'recommending', 'denial', 'claims', 'non', 'culpable', 'human', 'acceptance', 'consumer', 'prevention', 'containment', 'efforts', 'care', 'human', 'amendments', 'consumer', 'encumbered', 'appropriation', 'transfer', 'transferring', 'revenue', 'increasing', 'appropriation', 'approving', 'funded', 'senate', 'maintenance', 'rehabilitation', 'account', 'establishing', 'zone', 'lakeview', 'emerald', 'hills', 'unincorporated', 'establishing', 'zone', 'nottingham', 'unincorporated', 'redwood', 'authorizing', 'existing', 'woodside', 'fire', 'protection', 'wfpd', 'increasing', 'sheriff', 'waiving', 'competitive', 'bidding', 'process', 'dna', 'testing', 'reagents', 'authorizing', 'purchasing', 'agent', 'renew', 'reagent', 'purchase', 'life', 'technologies', 'dna', 'test', 'kits', 'reagents', 'result', 'vendor', 'effective', 'reagent', 'purchase', 'executed', 'parties', 'maximum', 'obligation', 'dollars', 'authorizing', 'purchasing', 'agent', 'reagents', 'test', 'reagent', 'purchase', 'necessary', 'conference', 'labor', 'negotiators', 'american', 'federation', 'employees', 'afscme', 'trades', 'bctc', 'nurses', 'association', 'cna', 'deputy', 'sheriff', 'association', 'sworn', 'personnel', 'dsa', 'organization', 'sheriff', 'sergeants', 'oss', 'enforcement', 'unit', 'leu', 'probation', 'detention', 'association', 'pda', 'engineers', 'employees', 'international', 'union', 'seiu', 'union', 'american', 'physicians', 'dentists', 'uapd', 'unrepresented', 'management', 'employees', 'designated', 'representative', 'attending', 'closed', 'rocio', 'kiryczun', 'conference', 'counsel', 'anticipated', 'litigation', 'significant', 'exposure', 'litigation', 'subdivision', 'meetings', 'seen', 'fridays', 'saturdays', 'peninsula', 'tv', 'channel', 'alto', 'cable', 'viewers', 'meetings', 'saturdays', 'channel', 'check', 'programming', 'schedules', 'additional', 'air', 'times', 'air', 'dates', 'communities', 'peninsula', 'tv', 'records', 'inspection', 'records', 'distributed', 'hours', 'inspection', 'distributed', 'majority', 'designated', 'located', 'redwood', 'purpose', 'making', 'records', 'inspection', 'documents', 'upcoming', 'meetings', 'management', 'website', 'https://sanmateocounty.legistar.com/calendar.aspx', 'https://library.municode.com/ca/san_mateo_county/codes/code_of_ordinances']
San-Jose_2020-03-24_City-Council_Minutes.txt	San-Jose	2020-03-24	City-Council	Minutes	['remaining', 'bids', 'businesses', 'greater', 'opportunities', 'authorizing', 'simpligov', 'purchase', 'process', 'automation', 'platform', 'proposal', 'authorizing', 'simpligov', 'purchase', 'process', 'automation', 'platform', 'including', 'software', 'subscriptions', 'professional', 'implementation', 'configuration', 'management', 'ongoing', 'maintenance', 'initial', 'beginning', 'ending', 'maximum', 'compensation', 'amendments', 'orders', 'required', 'unanticipated', 'changes', 'requirements', 'contingency', 'initial', 'appropriation', 'exercise', 'additional', 'options', 'extend', 'ongoing', 'software', 'subscriptions', 'maintenance', 'related', 'professional', 'appropriation', 'pp17', '003', 'agreements', 'contracts', 'resulting', 'physical', 'changes', 'environment', 'referral', 'a.1.a', 'authorizing', 'simpligov', 'extension', 'amnesty', 'retroactively', 'extending', 'amnesty', 'improvement', 'assessment', 'amnesty', 'programs', 'pp17', '008', 'procedure', 'making', 'resulting', 'changes', 'physical', 'environment', 'referral', 'a.1.a', 'retroactively', 'extending', 'amnesty', 'improvement', 'assessment', 'amnesty', 'programs', 'passed', 'publication', 'incorporate', 'current', 'future', 'governor', 'orders', 'modifications', 'meetings', 'noticing', 'posting', 'modifying', 'meetings', 'amending', 'consolidated', 'ethics', 'incorporate', 'paragraph', 'governor', 'requirements', 'bodies', 'hold', 'meetings', 'solely', 'teleconferencing', 'electronically', 'meetings', 'noticing', 'posting', 'incorporate', 'future', 'governor', 'orders', 'procedures', 'deemed', 'period', 'officials', 'imposed', 'recommended', 'social', 'distancing', 'measures', 'pp17', '008', 'procedure', 'making', 'resulting', 'changes', 'physical', 'environment', 'referral', 'a.1.a', 'moved', 'staffs', 'modification', 'documents', 'reports', 'ordinances', 'resolutions', 'posted', 'hours', 'advance', 'related', 'seconded', 'carried', 'unanimously', 'incorporating', 'current', 'future', 'governor', 'orders', 'clarification', 'documents', 'reports', 'ordinances', 'resolutions', 'posted', 'hours', 'advance', 'related', 'adjourned', 'correct', 'technical', 'difficulties', 'reconvened', 'members', 'strategic', 'deputy', 'kip', 'harkness', 'chief', 'wilcox', 'chief', 'edgardo', 'provided', 'comprehensive', 'response', 'described', 'continuity', 'plans', 'orders', 'areas', 'greatest', 'responded', 'labor', 'negotiations', 'provided', 'audit', 'renumbered', 'audit']
Santa-Clara_2020-04-28_Council-And-Authorities-Concurrent-Meeting_Minutes.txt	Santa-Clara	2020-04-28	Council-And-Authorities-Concurrent-Meeting	Minutes	['fees', 'retains', 'unchanged', 'fees', 'departments', 'effective', 'gave', 'seconded', 'close', 'seconded', 'alternative', 'unicipal', 'sets', 'fees', 'rates', 'charges', 'collectively', 'fees', 'amends', 'existing', 'fees', 'deletes', 'certain', 'fees', 'retains', 'unchanged', 'fees', 'departments', 'effective', 'consideration', 'silicon', 'valley', 'power', 'quarterly', 'strategic', 'deliver', 'enhance', 'high', 'quality', 'efficient', 'nfrastructure', 'deferred', 'svp', 'quarterly', 'strategic', 'chief', 'electric', 'utility', 'officer', 'pineda', 'gave', 'seconded', 'svp', 'quarterly', 'strategic', 'authorities', 'eports', 'members', 'committees', 'expressed', 'muslim', 'observe', 'ramadan', 'acknowledged', 'chief', 'electric', 'utility', 'officer', 'pineda', 'noted', 'release', 'capital', 'improvement', 'adjustments', 'operating', 'friday', 'stadium', 'referrals', 'enhance', 'engagement', 'tentative', 'tmac', 'enhance', 'engagement', 'adjourned', 'memory', 'olenak', 'beloved', 'teacher', 'buchser', 'middle', 'school', 'marcel', 'fiore', 'beloved', 'principal', 'high', 'school', 'seconded', 'adjourn', 'adjournment', 'post', 'material', 'scheduled', 'evening', 'authorities', 'commence', 'challenge', 'quasi', 'adjudicative', 'decision', 'governed', 'procedure', 'shorter', 'limitation', 'period', 'specified', 'provision', 'challenge', 'quasi', 'adjudicative', 'decision', 'filed', 'later', '90th', 'following', 'decision', 'challenge', 'filed', 'period', 'barred', 'wishes', 'challenge', 'nature', 'court', 'limited', 'raising', 'issues', 'raised', 'described', 'written', 'correspondence', 'delivered', 'addition', 'judicial', 'challenge', 'limited', 'barred', 'interested', 'party', 'sought', 'exhausted', 'remedies', 'ab23', 'members', 'stadium', 'sports', 'space', 'entitled', 'attended', 'associated', 'authorities', 'separate', 'agencies', 'manner', 'actions', 'taken', 'considered', 'actions', 'identified', 'body', 'legend', 'cc', 'stadium', 'sa', 'sports', 'space', 'sarda', 'posting', 'official', 'bulletin', 'chambers', 'website', 'hours', 'hours', 'hard', 'requested', 'contacting', 'mailto:clerk@santaclaraca.gov', 'desk', 'submits', 'card', 'items', 'appear', 'card', 'submitted', 'reflect', 'assistant', 'ecretary', 'appr', 'vv\\', 'chairper']
Hayward_2020-02-19_Council-Budget-And-Finance-Committee_Minutes.txt	Hayward	2020-02-19	Council-Budget-And-Finance-Committee	Minutes	['members', 'members', 'absent', 'dustin', 'gonzales', 'mullins', 'comments', 'comments', 'unanimous', 'submitted', 'patient', 'protection', 'affordable', 'care', 'aca', 'impacts', 'deputy', 'human', 'resources', 'presented', 'affordable', 'care', 'response', 'inquiry', 'impacts', 'deputy', 'human', 'resources', 'provided', 'pros', 'cons', 'cadillac', 'fy', 'mid', 'range', 'financial', 'model', 'presented', 'fy', 'mid', 'range', 'financial', 'model', 'response', 'inquiry', 'provided', 'clarification', 'surrounding', 'requests', 'mou', 'human', 'resources', 'ebrcs', 'payment', 'patrol', 'vehicle', 'accidents', 'suggested', 'potential', 'partnership', 'downtown', 'streets', 'outreach', 'abatement', 'route', 'properties', 'fy', 'presented', 'changes', 'noted', 'future', 'items', 'members', 'adjournment', 'adjourned']
San-Francisco_2020-06-10_Budget-And-Appropriations-Committee_Agenda.txt	San-Francisco	2020-06-10	Budget-And-Appropriations-Committee	Agenda	['upang', 'matiyak', 'matutugunan', 'mga', 'hiling', 'mangyaring', 'tumawag', 'sa', 'appropriations', 'disability', 'access', 'chamber', 'wheelchair', 'meetings', 'real', 'captioned', 'cablecast', 'captioned', 'sfgovtv', 'channel', 'assistive', 'listening', 'devices', 'chamber', 'assistive', 'listening', 'devices', 'sign', 'language', 'interpreters', 'readers', 'large', 'agendas', 'accommodations', 'tty', 'requests', 'hours', 'advance', 'help', 'ensure', 'availability', 'nearest', 'bart', 'station', 'civic', 'market', 'grove', 'streets', 'muni', 'metro', 'lines', 'exit', 'civic', 'van', 'ness', 'stations', 'muni', 'bus', 'lines', 'serving', '5r', '7r', '7x', '9r', 'muni', 'vicinity', 'civic', 'plaza', 'adjacent', 'davies', 'war', 'memorial', 'complex', 'curbside', 'dr.', 'carlton', 'b.', 'goodlett', 'grove', 'assist', 'efforts', 'accommodate', 'persons', 'allergies', 'illness', 'multiple', 'chemical', 'sensitivity', 'related', 'disabilities', 'attendees', 'meetings', 'reminded', 'attendees', 'sensitive', 'perfumes', 'chemical', 'based', 'scented', 'products', 'help', 'accommodate', 'individuals', 'know', 'rights', 'sunshine', 'duty', 'serve', 'reaching', 'decision', 'boards', 'councils', 'agencies', 'exist', 'people', 'assures', 'deliberations', 'conducted', 'people', 'operations', 'people', 'rights', 'sunshine', 'violation', 'mail', 'sunshine', 'task', 'force', 'dr.', 'carlton', 'b.', 'goodlett', 'phone', 'fax', 'mailto:sotf@sfgov.org', 'citizens', 'obtain', 'free', 'sunshine', 'printing', 'internet', 'ethics', 'requirements', 'individuals', 'entities', 'influence', 'attempt', 'influence', 'required', 'lobbyist', 'sf', 'campaign', 'governmental', 'register', 'lobbying', 'activity', 'lobbyist', 'ethics', 'van', 'ness', 'suite', 'telephone', 'fax', 'web', 'http://www.sfgov.org/ethics', 'campaign', 'governmental', 'entity', 'financial', 'interest', 'pending', 'appeals', 'inspection', 'investment', 'infrastructure', 'historic', 'preservation', 'port', 'treasure', 'island', 'directors', 'campaign', 'contribution', 'candidate', 'offices', 'commenced', 'months', 'decision', 'appeal', 'decision', 'resolved', 'restriction', 'visit', 'sfethics.org']
Alameda_2020-04-07_City-Council_Minutes.txt	Alameda	2020-04-07	City-Council	Minutes	['sanitation', 'workers', 'transit', 'workers', 'expressed', 'gratitude', 'members', 'following', 'proper', 'protocol', 'noted', 'advisable', 'smaller', 'closed', 'areas', 'wear', 'face', 'covering', 'mask', 'people', 'practicing', 'social', 'distancing', 'following', 'shelter', 'stated', 'governor', 'communicated', 'frequently', 'status', 'timing', 'items', 'officers', 'working', 'urged', 'continue', 'social', 'distancing', 'shelter', 'expressed', 'gratitude', 'expressed', 'gratitude', 'ashcraft', 'leadership', 'topic', 'brief', 'fruit', 'veggie', 'storage', 'guide', 'informational', 'brief', 'comments', 'expressed', 'gratitude', 'stated', 'following', 'days', 'weeks', 'going', 'trying', 'urged', 'people', 'stay', 'safe', 'adjournment', 'ashcraft', 'adjourned', 'posted', 'accordance', 'sunshine', 'lara', 'weisiger', 'respectfully', 'submitted', 'tuesday-', '-april', 'ashcraft', 'convened', 'ashcraft', 'councilmembers', 'absent', 'items', 'recommendations', 'continuation', 'operations', 'compensation', 'employees', 'implementation', 'families', 'response', 'ffcra', 'vacation', 'accrual', 'caps', 'employees', 'actions', 'related', 'response', 'human', 'resources', 'gave', 'brief', 'inquired', 'covers', 'human', 'resources', 'responded', 'departments', 'continue', 'stated', 'recommending', 'continuation', 'pay', 'employees', 'bank', 'employees', 'recommends', 'working', 'employees', 'providing', 'hours', 'apply', 'unemployment', 'employees', 'continue', 'specialized', 'manner', 'continue', 'moved', 'seconded', 'stated', 'ready', 'carried', 'following', 'councilmembers', 'ashcraft', 'referrals', 'directing', 'identify', 'funding', 'federal', 'management', 'fema', 'trailers', 'develop', 'overnight', 'safe', 'homeless', 'ashcraft', 'brief', 'comments', 'stated', 'trailers', 'expected', 'picked', 'tomorrow', 'rest', 'week', 'fema', 'trailers', 'located', 'point', 'dedicated', 'homeless', 'individuals', 'medically', 'risk', 'seniors', 'fall', 'medically', 'fragile', 'category', 'working', 'partners', 'operation', 'dignity', 'futures', 'apd', 'homeless', 'unit', 'locate', 'individuals', 'noted', 'safe', 'cars', 'couple', 'weeks', 'located', 'encinal', 'boat', 'launch', 'stated', 'safe', 'times', 'ashcraft', 'concluded', 'comments', 'stated']
Cupertino_2020-08-18_City-Council_Minutes.txt	Cupertino	2020-08-18	City-Council	Minutes	['wednesday', 'adjourned']
San-Leandro_2020-07-06_City-Council_Minutes.txt	San-Leandro	2020-07-06	City-Council	Minutes	['enactment', 'reso', 'resolutions', 'updating', 'designations', 'authorized', 'financial', 'transactions', 'investments', 'filed', 'designate', 'signers', 'checks', 'authorized', 'transfers', 'telephone', 'wire', 'names', 'officials', 'authorized', 'deposit', 'transfer', 'treasury', 'enactment', 'reso', 'authorizing', 'investment', 'monies', 'investment', 'designating', 'certain', 'depositories', 'authorizing', 'specified', 'officials', 'remit', 'money', 'treasury', 'treasury', 'deposit', 'investment', 'enactment', 'reso', 'acting', 'capacity', 'rescinding', 'sa', 'authorizing', 'investment', 'monies', 'investment', 'designating', 'certain', 'depositories', 'authorizing', 'specified', 'officers', 'remit', 'money', 'treasury', 'treasury', 'deposit', 'investment', 'laif', 'updating', 'signature', 'laif', 'enactment', 'reso', '003', 'sa', 'terminate', 'proclamation', 'unrest', 'filed', 'terminating', 'proclamation', 'unrest', 'enactment', 'reso', 'items', 'removed', 'block', 'cdbg', 'agreements', 'cdbg', 'recipients', 'grants', 'child', 'abuse', 'listening', 'interviewing', 'coordination', 'calico', 'family', 'resource', 'opportunities', 'seniors', 'sos', 'meals', 'wheels', 'senior', 'nutrition', 'futures', 'children', 'family', 'violence', 'clinica', 'raza', 'asian', 'eden', 'hope', 'opportunity', 'echo', 'approves', 'agreements', 'totaling', 'filed', 'block', 'cdbg', 'agreements', 'fy', 'cdbg', 'recipients', 'grants', 'child', 'abuse', 'listening', 'interviewing', 'coordination', 'calico', 'family', 'resource', 'opportunities', 'seniors', 'sos', 'meals', 'wheels', 'senior', 'nutrition', 'futures', 'children', 'family', 'violence', 'clinica', 'raza', 'asian', 'eden', 'hope', 'opportunity', 'echo', 'approves', 'agreements', 'totaling', 'seconded', 'carried', 'following', 'enactment', 'reso', 'award', 'desilva', 'gates', 'overlay', 'rehabilitation', 'orders', 'original', 'orders', 'cumulative', 'value', 'original', 'filed', 'award', 'desilva', 'gates', 'overlay', 'rehabilitation', 'orders', 'original', 'orders', 'cumulative', 'value', 'original', 'provides', 'repair', 'streets', 'seconded', 'carried', 'following', 'enactment', 'reso', 'items', 'consideration', 'temporary', 'fees', 'charged', 'party', 'food', 'delivery', 'companies', 'restaurants', 'pandemic', '-a', 'seconded', 'temporary', 'party', 'charges', 'food', 'delivery', 'placing', 'capita', 'percent', 'average', 'enforcement', 'level', 'restaurants', 'able', 'taken', 'follows', 'absent', 'filed', 'closed', 'actions', 'taken', 'reports', 'councilmembers', 'reported', 'attendance', 'intergovernmental', 'meetings', 'conferences', 'seminars', 'councilmembers', 'announced', 'upcoming', 'events', 'coordinated', 'attendance', 'reported', 'events', 'attended', 'brief', 'issues', 'requests', 'items', '-a', 'seconded', 'measure', 'a-1', 'supportive', 'taken', 'follows', 'absent', 'seconded', 'blm', 'mural', 'parrot', 'taken', 'follows', 'absent', 'seconded', 'declaring', 'kkk', 'ku', 'klux', 'klan', 'terrorist', 'organization', 'taken', 'follows', 'absent', 'adjourned', 'a.m.', 'memory', 'campe']
Mountain-View_2020-01-08_Parks-And-Recreation-Commission-And-Urban-Forestry-Board_Agenda.txt	Mountain-View	2020-01-08	Parks-And-Recreation-Commission-And-Urban-Forestry-Board	Agenda	['wednesday', 'cancelled', 'cancellation', 'wednesday', 'cancelled', 'thursday']
Stockton_2020-07-14_City-CouncilSuccessor-Agency-To-The-Redevelopment-AgencyPublic-Financing-AuthorityParking-Authority-Concurrent_Agenda.txt	Stockton	2020-07-14	City-CouncilSuccessor-Agency-To-The-Redevelopment-AgencyPublic-Financing-AuthorityParking-Authority-Concurrent	Agenda	['financing', 'financing', 'd.', 'r.', 'jobrack', 'jesus', 'm.', 'andrade', 'closed', 'concerns', 'socially', 'distanced', 'seating', 'concerns', 'strongly', 'encouraged', 'watch', 'electronically', 'live', 'http://www.stocktongov.com/government/omeetings/', 'councilmeetings.html', 'cable', 'tv', 'channel', 'ecomment', 'click', 'ecomment(s', 'prefer', 'voicemail', 'form', 'voicemail', 'transcribed', 'closed', 'additions', 'closed', 'closed', 'conference', 'counsel', 'existing', 'litigation', 'cases', 'wells', 'fargo', 'bank', 'joaquin', 'court', 'financing', 'wells', 'fargo', 'bank', 'national', 'association', 'indenture', 'joaquin', 'court', 'debtor', 'united', 'states', 'bankruptcy', 'court', 'eastern', 'et', 'et', 'united', 'states', 'court', 'eastern', 'civ.s-02', 'lkk', 'jfm', 'joaquin', 'medical', 'joaquin', 'court', 'stk', 'cv', 'uwm-2020', 'et', 'et', 'joaquin', 'court', 'stk', 'cv', 'upi-2011', 'et', 'joaquin', 'court', 'stk', 'cv', 'uwm-2019', 'closed', 'authorized', 'conference', 'labor', 'negotiator', 'recommended', 'designated', 'representative', 'employee', 'organizations', 'unrepresented', 'units', 'employees', 'association', 'operating', 'mid', 'management', 'supervisory', 'level', 'unit', 'unrepresented', 'management', 'management', 'association', 'firefighters', 'international', 'association', 'firefighters', 'fire', 'management', 'officers', 'association', 'spoa', 'closed', 'authorized', '54957.6(a', 'financing', 'employee', 'performance', 'evaluation', 'recommended', 'closed', 'authorized', 'conference', 'counsel', 'potential', 'litigation', 'recommended', 'cases', 'based', 'existing', 'facts', 'circumstances', 'significant', 'exposure', 'litigation', 'recess', 'closed', 'invocation', 'pledge', 'flag', 'taken', 'closed', 'additions', 'reports', 'meetings', 'internal', 'audit', 'financing', 'recommended', 'audit', 'recommends', 'fy', 'internal', 'audit', 'fy', 'internal', 'audit', 'attachments', 'updated', 'sphere', 'influence', 'submittal', 'joaquin', 'formation', 'recommended', 'recommended', 'accepting', 'updated', 'sphere', 'influence', 'soi', 'msr', 'submittal', 'joaquin', 'formation', 'lafco', 'consistent', 'authorizing', 'application', 'sphere', 'influence', 'lafco', 'recommended', 'necessary', 'actions', 'purpose', 'intent', 'proposed', 'soi']
San-Jose_2020-07-01_City-Council_Agenda.txt	San-Jose	2020-07-01	City-Council	Agenda	['sale', 'approving', 'total', 'commitment', 'habitat', 'humanity', 'east', 'bay', 'silicon', 'valley', 'nonprofit', 'benefit', 'corporation', 'acquisition', 'loan', 'affordable', 'sale', 's.', 's.', 'authorizing', 'loan', 'documents', 'documents', 'related', 'loan', 's.', 'following', 'appropriation', 'source', 'amendments', 'multi', 'source', 'revenue', 'estimate', 'fees', 'rates', 'charges', 'ending', 'balance', 'following', 'appropriation', 'source', 'amendments', 'multi', 'source', 'estimate', 'beginning', 'balance', 'loans', 'grants', 'appropriation', 'ending', 'balance', 'pp17', '003', 'agreements', 'contracts', 'resulting', 'physical', 'changes', 'environment', 'substantial', 'fy', 'u.s.', 'urban', 'hold', 'relating', 'following', 'actions', 'existing', 'spending', 'plans', 'block', 'cdbg', 'investment', 'partnership', 'awarded', 'u.s.', 'urban', 'hud', 'following', 'relating', 'substantial', 'amendments', 'fy', 'decrease', 'trust', 'current', 'allocation', 'trust', 'dated', 'ii', 'allocate', 'investments', 'partnership', 'based', 'rental', 'tbra', 'award', 'sacred', 'heart', 'tbra', 'sole', 'source', 'sacred', 'heart', 'iv', 'award', 'catholic', 'charities', 'tbra', 'sole', 'source', 'catholic', 'charities', 'award', 'door', 'solutions', 'domestic', 'violence', 'tbra', 'victims', 'domestic', 'violence', 'families', 'sole', 'source', 'door', 'solutions', 'domestic', 'violence', 'vi', 'award', 'tbra', 'families', 'sole', 'source', 'vii', 'award', 'cdbg', 'trust', 'htf', 'ywca', 'silicon', 'valley', 'rental', 'motel', 'vouchers', 'victims', 'domestic', 'violence', 'ywca', 'relating', 'additional', 'dated', 'viii', 'decrease', 'administration', 'allocation', 'wireless', 'network', 'infrastructure', 'eligible', 'acquisition', 'rehabilitation', 'infrastructure', 'affordable', 'sites', 'facilities', 'activity', 'allocate', 'cdbg', 'wireless', 'network', 'infrastructure', 'predevelopment', 'purposes', 'award', 'cdbg', 'family', 'calming', 'kits', 'sole', 'source', 'substantial', 'u.s.', 'urban', 'following', 'appropriation', 'amendments', 'block', 'decrease', 'neighborhood', 'infrastructure', 'improvements', 'appropriation', 'establish', 'wireless', 'network', 'infrastructure']
Oakland_2020-06-22_Special-Rules-And-Legislation-Committee_Minutes.txt	Oakland	2020-06-22	Special-Rules-And-Legislation-Committee	Minutes	['monday', 'convened', 'p.m', 'thao', 'presiding', 'nikki', 'sheng', 'thao', 'items', 'taken', 'comments', 'items', 'taken', 'forum', 'speakers', 'spoke', 'presence', 'tem', 'quorum', 'noted', 'seconded', 'adjourn', 'equitable', 'thao', 'tem', 'submitting', 'november', 'election', 'repealing', 'replacing', 'create', 'progressive', 'modern', 'equitable', 'structure', 'directing', 'actions', 'necessary', 'november', 'election', 'supplemental', 'supplemental', 'supplemental', 'supplemental', 'thao', 'supplemental', 'beacon', 'supplemental', 'chamber', 'commerce', 'supplemental', 'supplemental', 'supplemental', 'thao', 'supplemental', 'supplemental', 'supplemental', 'supplemental', 'cms', 'seconded', 'continued', 'heard', 'carried', 'following', 'thao', 'determination', 'outstanding', 'items', 'attachments', 'following', 'items', 'seconded', 'nikki', 'accepted', 'carried', 'following', 'thao', 'tem', 'remove', 'fines', 'submitting', 'november', 'election', 'proposed', 'remove', 'fines', 'violations', 'directing', 'fix', 'submission', 'arguments', 'publication', 'actions', 'necessary', 'november', 'election', 'sponsors', 'cms', 'seconded', 'nikki', 'heard', 'carried', 'following', 'thao', 'network', 'companies', 'trip', 'ballot', 'measure', 'submitting', 'election', 'november', 'proposed', 'impose', 'users', 'network', 'companies', 'rate', 'cents', 'private', 'trips', 'cents', 'pool', 'trips', 'directing', 'actions', 'necessary', 'november', 'election', 'supplemental', 'supplemental', 'supplemental', '7/23/2020', 'seconded', 'nikki', 'heard', 'carried', 'following', 'thao', 'forum', 'total', 'spoke', 'forum', 'adjournment', 'duly', 'adjourned', 'telecommunications', 'service:711', 'quorum', 'participates', 'noticed', 'taken']
Santa-Clara_2020-01-14_Council-And-Authorities-Concurrent-Meeting_Minutes.txt	Santa-Clara	2020-01-14	Council-And-Authorities-Concurrent-Meeting	Minutes	"['~atp', 'clar', 'yp', ""b9~on`'`{~"", 'authorities', 'chambers', 'closed', 'joint', 'dinner', 'closed', 'chambers', 'called', 'closed', 'confirmation', 'quorum', 'assistant', 'pimentel', 'confirmed', 'quorum', 'employee', 'performance', 'evaluation', 'cc', 'gov.', 'title', 'conference', 'labor', 'negotiators', 'cc', 'gov.', 'representative', 'm.', 'nrepresented', 'employee', 'closed', 'conference', 'joint', 'dinner', 'chambers', 'called', 'joint', 'dinner', 'senior', 'adviosry', 'confirmation', 'quorum', 'joint', 'dinner', 'senior', 'authorities', 'called', 'pledge', 'allegiance', 'values', 'teresa', 'raj', 'm.', 'absent', 'm.', 'seconded', 'excuse', 'absent', 'reports', 'taken', 'closed', 'matters', 'reported', 'reportable', 'closed', 'continuances', 'exceptions', 'gave', 'powerpoint', 'feature', 'magazine', 'haggag', 'reported', 'dark', 'money', 'encouraged', 'election', 'related', 'activities', 'authorities', 'seconded', 'balance', 'items', 'excused', 'joint', 'authorities', 'stadium', 'bayshore', 'north', 'enhancement', 'november', 'november', 'authorities', 'november', 'enhance', 'engagement', 'joint', 'authorities', 'stadium', 'bayshore', 'north', 'enhancement', 'november', 'november', 'authorities', 'november', 'seconded', 'enhance', 'engagement', 'youth', '-november', 'seconded', 'bills', 'claims', 'cc', 'sa', 'period', 'november', '22nd', '19th', 'enhance', 'engagement', 'bills', 'claims', 'november', '-december', 'seconded', 'authorities', 'approving', 'cultural', 'meetings', 'enhance', 'engagement', 'cultural', 'meetings', 'seconded', 'approving', 'senior', 'meetings', 'enhance', 'engagement', 'senior', 'meetings', 'seconded', 'award', 'works', 'substation', 'deliver', 'enhance', 'high', 'quality', 'efficient', 'infrastructure', 'award', 'works', 'substation', '2104a', 'lowest', 'responsive', 'responsible', 'bidder', 'newtron', 'documents', 'necessary', 'award', 'completion', 'acceptance', 'orders', 'original', 'total', 'seconded', 'adopting', 'authorizing', 'disadvantaged', 'enterprise', 'implementation', 'agreements', 'deliver', 'enhance', 'high', 'quality', 'efficient', 'infrastructure', 'authorizing', 'disadvantaged', 'enterprise', 'implementation', 'agreements', 'seconded', 'authorizing', 'disadvantaged', 'enterprise', 'implementation', 'agreements', 'authorities', '01/1412020']"
